Algoritmo,Acurácia,Precisão,Recall (Normal),Recall (Suspeito),AUC
Ada Boost,0.995575221238938,0.9910909163062026,1.0,0.9910714285714286,0.9955357142857143
Bagging,0.995575221238938,0.9910909163062026,1.0,0.9910714285714286,0.9955357142857143
Extra Trees,0.995575221238938,0.9910909163062026,1.0,0.9910714285714286,0.9955357142857143
Gradient Boosting,0.995575221238938,0.9910909163062026,1.0,0.9910714285714286,0.9955357142857143
Random Forest,0.995575221238938,0.9910909163062026,1.0,0.9910714285714286,0.9955357142857143
Decistion Tree,0.995575221238938,0.9910909163062026,1.0,0.9910714285714286,0.9955357142857143
KNN,0.995575221238938,0.9910909163062026,1.0,0.9910714285714286,0.9955357142857143
