Algoritmo,Acurácia,Precisão,Recall (Normal),Recall (Suspeito),AUC
Extra Trees,0.9981280085576751,0.9973084430897957,0.998939179632249,0.9973031283710896,0.9981211540016692
KNN,0.9981280085576751,0.9978443434903546,0.9984087694483734,0.9978425026968716,0.9981256360726225
Bagging,0.9973257265109645,0.9973032560598468,0.9973479490806223,0.9973031283710896,0.9973255387258559
Random Forest,0.9973257265109645,0.9973032560598468,0.9973479490806223,0.9973031283710896,0.9973255387258559
Decistion Tree,0.9973257265109645,0.9973032560598468,0.9973479490806223,0.9973031283710896,0.9973255387258559
Gradient Boosting,0.9921554644321626,0.9891667747411957,0.9892149929278642,0.9951456310679612,0.9921803119979127
Ada Boost,0.9862720627562845,0.984219389409424,0.9842644978783592,0.9883135562747213,0.9862890270765403
